,start_time,start_lat,start_lon,end_time,end_lat,end_lon,duration,route_type,bearing
117,2020-01-22 00:29:00,37.765062,-122.41969399999999,2020-01-22 00:31:00,37.75247,-122.41814299999999,120,metro,174.4380499851262
118,2020-01-22 00:29:00,38.016940999999996,-121.88945700000001,2020-01-22 00:37:00,37.995388,-121.78041999999999,480,metro,104.0828213388155
119,2020-01-22 00:29:00,37.733064,-122.43381699999999,2020-01-22 00:31:00,37.721585,-122.447506,120,metro,223.325905153177
120,2020-01-22 00:29:00,37.753661,-122.19686899999999,2020-01-22 00:32:00,37.774836,-122.224175,180,metro,314.44876930703003
121,2020-01-22 00:30:00,37.928468,-122.05601200000001,2020-01-22 00:35:00,37.973737,-122.029095,300,metro,25.120205075695708
122,2020-01-22 00:30:00,37.844702000000005,-122.25137099999999,2020-01-22 00:46:00,37.829065,-122.26704,960,metro,218.35726315968006
123,2020-01-22 00:30:00,37.870104,-122.268133,2020-01-22 00:32:00,37.852803,-122.27006200000001,120,metro,185.0305590884162
124,2020-01-22 00:30:00,37.753661,-122.19686899999999,2020-01-22 00:38:00,37.713238,-122.21219099999999,480,metro,196.6872205219994
125,2020-01-22 00:30:00,37.615966,-122.39240900000001,2020-01-22 00:37:00,37.600271,-122.386702,420,metro,163.93041892159943
126,2020-01-22 00:31:00,37.721585,-122.447506,2020-01-22 00:35:00,37.706121,-122.469081,240,metro,227.82179293003819
127,2020-01-22 00:31:00,37.75247,-122.41814299999999,2020-01-22 00:33:00,37.733064,-122.43381699999999,120,metro,212.5660927846296
128,2020-01-22 00:31:00,37.696923999999996,-122.12651399999999,2020-01-22 00:35:00,37.669723,-122.087018,240,metro,131.0308244597394
129,2020-01-22 00:32:00,37.753661,-122.19686899999999,2020-01-22 00:35:00,37.774836,-122.224175,180,metro,314.44876930703003
130,2020-01-22 00:32:00,37.774836,-122.224175,2020-01-22 00:36:00,37.797027,-122.26518,240,metro,304.40219412971055
131,2020-01-22 00:32:00,37.852803,-122.27006200000001,2020-01-22 00:46:00,37.829065,-122.26704,840,metro,174.2589997217807
132,2020-01-22 00:32:00,37.690746000000004,-122.075602,2020-01-22 00:42:00,37.699756,-121.92823999999999,600,metro,85.5815211085191
133,2020-01-22 00:33:00,37.804871999999996,-122.29513999999999,2020-01-22 00:37:00,37.803768,-122.27145,240,metro,93.37549051111932
134,2020-01-22 00:33:00,37.733064,-122.43381699999999,2020-01-22 00:36:00,37.721585,-122.447506,180,metro,223.325905153177
135,2020-01-22 00:35:00,37.973737,-122.029095,2020-01-22 00:38:00,38.003192999999996,-122.024653,180,metro,6.777902992777626
136,2020-01-22 00:35:00,37.669723,-122.087018,2020-01-22 00:39:00,37.634375,-122.057189,240,metro,146.25236976471103
137,2020-01-22 00:35:00,37.774836,-122.224175,2020-01-22 00:39:00,37.797027,-122.26518,240,metro,304.40219412971055
138,2020-01-22 00:36:00,37.721585,-122.447506,2020-01-22 00:40:00,37.706121,-122.469081,240,metro,227.82179293003819
139,2020-01-22 00:36:00,37.797027,-122.26518,2020-01-22 00:39:00,37.803768,-122.27145,180,metro,323.6862643803486
140,2020-01-22 00:37:00,37.803768,-122.27145,2020-01-22 00:40:00,37.80835,-122.268602,180,metro,26.155218172165235
141,2020-01-22 00:38:00,38.003192999999996,-122.024653,2020-01-22 00:45:00,38.018914,-121.945154,420,metro,75.91052563358352
142,2020-01-22 00:39:00,37.803768,-122.27145,2020-01-22 00:42:00,37.80835,-122.268602,180,metro,26.155218172165235
143,2020-01-22 00:39:00,37.634375,-122.057189,2020-01-22 00:44:00,37.59063,-122.01738799999998,300,metro,144.21833079654016
144,2020-01-22 00:39:00,37.797027,-122.26518,2020-01-22 00:45:00,37.804871999999996,-122.29513999999999,360,metro,288.33487806110776
145,2020-01-22 00:40:00,37.80835,-122.268602,2020-01-22 00:46:00,37.829065,-122.26704,360,metro,3.4088519256902146
146,2020-01-22 00:40:00,37.706121,-122.469081,2020-01-22 00:44:00,37.684638,-122.466233,240,metro,174.01163135843285
147,2020-01-22 00:42:00,37.80835,-122.268602,2020-01-22 00:46:00,37.829065,-122.26704,240,metro,3.4088519256902146
148,2020-01-22 00:42:00,37.699756,-121.92823999999999,2020-01-22 00:44:00,37.701687,-121.899179,120,metro,85.19955485531824
